Locus,Het,FST
3151,0.40725247,0.20591941
3152,0.38480958,0.21581233
3153,0.21485332,0.28094226
3154,0.19618546,0.03179577
3155,0.15289496,0.01281233
3156,0.43260942,0.20485131
3157,0.39029105,0.09023223
3158,0.28495782,0.1444387
3159,0.17071378,0.09603067
3160,0.49084852,0.00418019
3161,0.49084852,0.00418019
3162,0.0970507,0.01810699
3163,0.112467,0.13427378
3164,0.16261963,0.0414262
3165,0.10985808,0.08911981
3166,0.10285256,0.03364518
3167,0.28971296,0.00997648
3168,0.09622525,0.02654941
3169,0.09667285,0.05174194
3170,0.41007972,0.05154906
3171,0.26000401,0.19503701
3172,0.15781369,0.01990391
3173,0.33733622,0.00450732
3174,0.41231169,0.03959256
3175,0.40708208,0.04538572
3176,0.40708208,0.04538572
3177,0.5216862,0.09388881
3178,0.18973664,0.07096458
3179,0.17695225,0.02549749
3180,0.42459323,0.09601004
3181,0.21797558,0.00043316
3182,0.505849,0.02544421
3183,0.14612174,0.00578217
3184,0.10209912,0.07471569
3185,0.22606831,0.0680105
3186,0.44601067,0.16245594
3187,0.1482918,0.15195819
3188,0.36798244,0.14971927
3189,0.35167545,0.15464793
3190,0.40858608,0.00320436
3191,0.15223154,0.0027428
3192,0.15223154,0.0027428
3193,0.20722876,0.12269422
3194,0.49586668,0.00974738
3195,0.3377607,0.02555821
3196,0.35054531,0.13259464
3197,0.43518604,0.02895007
3198,0.13028077,0.0327553
3199,0.2656673,0.21222849
3200,0.49839463,0.10930993
3201,0.15489775,0.05955641
3202,0.18569631,0.14333738
3203,0.48160521,0.00308791
3204,0.20596472,0.127903
3205,0.43937961,0.00450987
3206,0.33460357,0.00240003
3207,0.13863893,0.08077075
3208,0.46809873,0.03641388
3209,0.40717855,0.00521354
3210,0.28665736,0.00189911
3211,0.37285296,0.02662589
3212,0.15530248,0.07108215
3213,0.46894597,0.03969706
3214,0.46739847,0.03640154
3215,0.11095339,0.02068152
3216,0.15214153,0.16341224
3217,0.19150593,0.05601473
3218,0.35554131,0.12864433
3219,0.1763781,0.03367095
3220,0.49435468,0.00121306
3221,0.1558003,0.06288659
3222,0.10542895,0.06833284
3223,0.46642966,0.06361469
3224,0.34612582,0.00277189
3225,0.37130532,0.11208272
3226,0.22468464,0.10946125
3227,0.39477042,0.03785256
3228,0.38619845,0.05477844
3229,0.48399687,0.05845665
3230,0.13104439,0.05301026
3231,0.18780458,0.19388717
3232,0.32720366,0.08863905
3233,0.25945814,0.05988968
3234,0.09818552,0.04765689
3235,0.14844419,0.08035692
3236,0.14902077,0.02775979
3237,0.41193824,0.05943147
3238,0.09901335,0.01526277
3239,0.10612523,0.00305623
3240,0.51045003,0.08016606
3241,0.42073668,0.14615879
3242,0.34441538,0.07339785
3243,0.30291167,0.02032618
3244,0.15654958,0.05973451
3245,0.10419471,0.03710279
3246,0.27919594,0.10669739
3247,0.1133051,0.06120474
3248,0.27919594,0.10669739
3249,0.1133051,0.06120474
3250,0.16001194,0.2485845
3251,0.35973831,0.00948746
3252,0.12093266,0.05468594
3253,0.12093266,0.05468594
3254,0.30274507,0.03328115
3255,0.24644127,0.06898631
3256,0.15221575,0.00729637
3257,0.13442583,0.07196354
3258,0.13442583,0.07196354
3259,0.43472267,0.37392336
3260,0.20795445,0.169886
3261,0.48965786,0.16489665
3262,0.12169537,0.06607484
3263,0.12390641,0.04449983
3264,0.11670375,0.13369727
3265,0.18853304,0.18419051
3266,0.35823781,0.01580039
3267,0.16713194,0.00131699
3268,0.41123183,0.12466655
3269,0.41123183,0.12466655
3270,0.2590833,0.1316504
3271,0.10408604,0.02849986
3272,0.34867012,0.02263344
3273,0.43145981,0.03452457
3274,0.43145981,0.03452457
3275,0.43145981,0.03452457
3276,0.47539456,0.03605969
3277,0.14953175,0.03296806
3278,0.50224944,0.00584693
3279,0.1098649,0.08039312
3280,0.4465154,0.0120485
3281,0.22156152,0.27656046
3282,0.09976735,0.14304151
3283,0.17165873,0.08045561
3284,0.21933194,0.09958073
3285,0.51522755,0.09953026
3286,0.21276858,0.07834
3287,0.11550217,0.03275854
3288,0.45140452,0.00103279
3289,0.45140452,0.00103279
3290,0.45140452,0.00103279
3291,0.30819928,0.01097899
3292,0.24908267,0.18604184
3293,0.15686459,0.01231116
3294,0.31938241,0.13855149
3295,0.16735334,0.12069768
3296,0.12067771,0.05004315
3297,0.53641093,0.17998572
3298,0.10498217,0.14249788
3299,0.20278446,0.02714066
3300,0.19137247,0.05353411
3301,0.2590358,0.00774134
3302,0.19280757,0.05761258
3303,0.14177753,0.10504616
3304,0.16097999,0.09576105
3305,0.12221627,0.08730646
3306,0.13701842,0.07084298
3307,0.13984022,0.03583362
3308,0.13515382,0.0180978
3309,0.11738857,0.09288183
3310,0.15529311,0.10333827
3311,0.17400231,0.0152389
3312,0.23296271,0.07103196
3313,0.55421755,0.27907797
3314,0.26039415,0.00048132
3315,0.26039415,0.00048132
3316,0.16797737,0.05965652
3317,0.15540075,0.12752192
3318,0.57801231,0.33382402
3319,0.37928842,0.09831243
3320,0.10759416,0.02340436
3321,0.10185377,0.09517952
3322,0.27444605,0.0188192
3323,0.19134093,0.10913616
3324,0.32725425,0.02399778
3325,0.4239402,0.02962245
3326,0.2851531,0.01109063
3327,0.16170511,0.03482677
3328,0.12223144,0.03348821
3329,0.20793236,0.14446529
3330,0.39580772,0.02961832
3331,0.13041807,0.13726926
3332,0.17881563,0.13353161
3333,0.40911958,0.00190392
3334,0.16193403,0.05018696
3335,0.12467193,0.00443666
3336,0.17467864,0.06269349
3337,0.1494006,0.09006323
3338,0.40773546,0.37532276
3339,0.19272462,0.04191729
3340,0.16146399,0.05640477
3341,0.35150711,0.07672918
3342,0.35514701,0.01559722
3343,0.25415859,0.22236544
3344,0.35031468,0.01624132
3345,0.10447899,0.05338164
3346,0.10447899,0.05338164
3347,0.10447899,0.05338164
3348,0.10447899,0.05338164
3349,0.36893403,0.10879597
3350,0.16952836,0.00334975
3351,0.15214853,0.08752849
3352,0.28271494,0.23440386
3353,0.47070359,0.07990718
3354,0.10503585,0.16305809
3355,0.11875798,0.03167467
3356,0.33988682,0.11703929
3357,0.20294119,0.00261744
3358,0.43719921,0.08301329
3359,0.14590542,0.08670965
3360,0.13621559,0.09230816
3361,0.16080211,0.03504115
3362,0.29498241,0.00373299
3363,0.50008214,0.01003509
3364,0.11225601,0.01310497
3365,0.501429,0.00674475
3366,0.43318127,0.00667942
3367,0.39379048,0.01841979
3368,0.11495389,0.00649381
3369,0.41591869,0.08866605
3370,0.48190288,0.00223462
3371,0.27077693,0.01571406
3372,0.14271425,0.06561782
3373,0.44193316,0.0258924
3374,0.18324057,0.05945352
3375,0.15104693,0.09958782
3376,0.18498597,0.06395117
3377,0.20330901,0.11088518
3378,0.17346197,0.24954927
3379,0.41928082,0.00370882
3380,0.41880374,0.00167103
3381,0.47759606,0.01140117
3382,0.11308047,0.00243455
3383,0.1527416,0.05264178
3384,0.49923514,0.02204301
3385,0.22573787,0.02701357
3386,0.2335201,0.10720968
3387,0.38435992,0.00561519
3388,0.19942492,0.26402291
3389,0.37813981,0.00359864
3390,0.233681,0.02203355
3391,0.233681,0.02203355
3392,0.35600164,0.15115159
3393,0.47670474,0.09105346
3394,0.47670474,0.09105346
3395,0.60657094,0.57610258
3396,0.47790015,0.02807331
3397,0.49552669,0.01428813
3398,0.49552669,0.01428813
3399,0.2558717,0.07985171
3400,0.17726563,0.05089801
3401,0.37421832,0.00942145
3402,0.24424996,0.12885872
3403,0.24424996,0.12885872
3404,0.17743675,0.19473255
3405,0.16988004,0.08495725
3406,0.20990421,0.00589484
3407,0.49273589,0.082148
3408,0.15646096,0.15388042
3409,0.44913281,0.36404809
3410,0.17538194,0.03608322
3411,0.10078493,0.08380788
3412,0.547556,0.22786962
3413,0.3166889,0.22493789
3414,0.57886203,0.33355906
3415,0.57886203,0.33355906
3416,0.3739027,0.15574806
3417,0.1675657,0.16286982
3418,0.20760888,0.08095191
3419,0.40529218,0.11961526
3420,0.11509272,0.09952651
3421,0.15339165,0.10543402
3422,0.15339165,0.10543402
3423,0.15339165,0.10543402
3424,0.37041942,0.01153168
3425,0.10614904,0.06365548
3426,0.10506629,0.08339626
3427,0.20752446,0.09982142
3428,0.49515299,0.0132196
3429,0.2161712,0.19517649
3430,0.25736424,0.03315684
3431,0.1859871,0.07203944
3432,0.3105903,0.00664284
3433,0.30285398,0.00260338
3434,0.45074262,0.02540235
3435,0.20436663,0.02686695
3436,0.22234754,0.03852679
3437,0.2284083,0.07967089
3438,0.43863669,0.00550667
3439,0.25522374,0.26624079
3440,0.25998192,0.01126271
3441,0.168134,0.10942856
3442,0.13569834,0.06993072
3443,0.26418767,0.22564018
3444,0.23442381,0.09946209
3445,0.23442381,0.09946209
3446,0.15122947,0.03402777
3447,0.1225968,0.06420311
3448,0.10023894,0.03645992
3449,0.12501975,0.01996973
3450,0.54047067,0.18880613
3451,0.50561653,0.30210638
3452,0.48416472,0.08288268
3453,0.38587423,0.00629436
3454,0.39428882,0.12223501
3455,0.37674842,0.0742719
3456,0.31559769,0.0825037
3457,0.21972948,0.1007968
3458,0.12725105,0.12868908
3459,0.10647448,0.00428256
3460,0.10647448,0.00428256
3461,0.48915743,0.00979659
3462,0.26228773,0.18041376
3463,0.44216373,0.06181029
3464,0.48817458,0.20170027
3465,0.48817458,0.20170027
3466,0.53158101,0.12842367
3467,0.50807778,0.06983767
3468,0.47452483,0.11455701
3469,0.18653729,0.11208571
3470,0.09753249,0.03260885
3471,0.13087081,0.0061831
3472,0.10915521,0.13894879
3473,0.37093492,0.02136239
3474,0.26121621,0.12274778
3475,0.20888708,0.01376377
3476,0.27237859,0.0005167
3477,0.50728168,0.08804901
3478,0.11105117,0.00303099
3479,0.44253841,0.00756901
3480,0.50838232,0.07028969
3481,0.11440651,0.03432217
3482,0.19078376,0.08980641
3483,0.32956078,0.33743499
3484,0.36820705,0.19025879
3485,0.49561318,0.00890162
3486,0.19345639,0.03087656
3487,0.26740153,0.03840903
3488,0.12726807,0.04164818
3489,0.49687715,0.22790669
3490,0.49687715,0.22790669
3491,0.49153667,0.28760003
3492,0.24612376,0.00011469
3493,0.25726186,0.01972616
3494,0.25171769,0.02151993
3495,0.26705139,0.12832949
3496,0.30055051,0.1094513
3497,0.41851798,0.22689747
3498,0.21885588,0.09676657
3499,0.46361845,0.07817689
3500,0.12055017,0.07344945
3501,0.4975586,0.12118043
3502,0.4975586,0.12118043
3503,0.21715057,0.13865675
3504,0.50563633,0.05183226
3505,0.51063308,0.08685325
3506,0.51063308,0.08685325
3507,0.29321541,0.08906242
3508,0.18742774,0.09071708
3509,0.25718985,0.12062119
3510,0.25718985,0.12062119
3511,0.20340856,0.07916092
3512,0.22423356,0.11224612
3513,0.28503944,0.05225992
3514,0.28503944,0.05225992
3515,0.18091976,0.01997837
3516,0.48067735,0.07279791
3517,0.41636307,0.11745106
3518,0.41636307,0.11745106
3519,0.1057725,0.00476043
3520,0.10416417,0.02916507
3521,0.32216974,0.09432924
3522,0.13502497,0.191243
3523,0.23533088,0.01154868
3524,0.19390455,0.11297625
3525,0.186763,0.04697734
3526,0.186763,0.04697734
3527,0.186763,0.04697734
3528,0.51672483,0.21409986
3529,0.12164664,0.06168441
3530,0.09892013,0.0099104
3531,0.48947667,0.07899356
3532,0.3253056,0.13758737
3533,0.3961955,0.00918237
3534,0.51553143,0.1125922
3535,0.51553143,0.1125922
3536,0.33065863,0.18813267
3537,0.39461949,0.02935645
3538,0.11640121,0.03169646
3539,0.16565908,0.01562092
3540,0.42723598,0.08173369
3541,0.49940905,0.02659599
3542,0.44895105,0.06664248
3543,0.10499411,0.05358097
3544,0.10499411,0.05358097
3545,0.26890047,0.11747126
3546,0.26890047,0.11747126
3547,0.26890047,0.11747126
3548,0.26890047,0.11747126
3549,0.11866117,0.06381209
3550,0.42182582,0.27133591
3551,0.19698359,0.04105358
3552,0.26889063,0.37628154
3553,0.46476829,0.02681488
3554,0.2902596,0.15306839
3555,0.50168738,0.00144733
3556,0.48863329,0.00406406
3557,0.24248639,0.19016461
3558,0.10648591,0.04127396
3559,0.10648591,0.04127396
3560,0.10648591,0.04127396
3561,0.34607881,0.24601939
3562,0.48169514,0.05162154
3563,0.10874867,0.05386571
3564,0.48932052,0.04508322
3565,0.16810101,0.0520175
3566,0.30080565,0.03665549
3567,0.15062136,0.0475694
3568,0.52677389,0.13973692
3569,0.404948,0.25987999
3570,0.29289956,0.23550426
3571,0.18790962,0.04971301
3572,0.1537479,0.11136846
3573,0.12712501,0.07552324
3574,0.16787446,0.02362432
3575,0.13361581,0.17531966
3576,0.10100994,0.10259619
3577,0.31310014,0.0036919
3578,0.5093751,0.28438963
3579,0.12565066,0.04154814
3580,0.47504842,0.01048622
3581,0.23997111,0.00276944
3582,0.10228483,0.07248048
3583,0.40321708,0.1242945
3584,0.09840877,0.00481231
3585,0.22766349,0.00556861
3586,0.47609405,0.07556186
3587,0.1346766,0.11520288
3588,0.17135239,0.05355429
3589,0.30125044,0.09513191
3590,0.12447488,0.05382398
3591,0.13468518,0.00020199
3592,0.4339137,0.03453632
3593,0.11374304,0.08425756
3594,0.53870969,0.22271869
3595,0.53870969,0.22271869
3596,0.10916482,0.08774982
3597,0.10916482,0.08774982
3598,0.10916482,0.08774982
3599,0.10916482,0.08774982
3600,0.47507656,0.00424392
3601,0.10475893,0.05610555
3602,0.10079084,0.05130995
3603,0.14231275,0.06562142
3604,0.09935068,0.01637937
3605,0.25284051,0.10315441
3606,0.41267117,0.07971895
3607,0.13963224,0.0610235
3608,0.19250588,0.08705541
3609,0.22870641,0.03931595
3610,0.2758804,0.04495319
3611,0.22060806,0.07244224
3612,0.22060806,0.07244224
3613,0.22060806,0.07244224
3614,0.12400143,0.06118567
3615,0.10228474,0.07059284
3616,0.19999164,0.05286439
3617,0.50971183,0.04798922
3618,0.27011178,0.13964866
3619,0.10286507,0.08348166
3620,0.12323652,0.05378231
3621,0.15273138,0.0007248
3622,0.11115429,0.06228184
3623,0.63993187,0.45148484
3624,0.48541192,0.20805979
3625,0.15253127,0.01725011
3626,0.29034873,0.17480948
3627,0.14760036,0.03503084
3628,0.41550524,0.02142342
3629,0.42839256,0.06872014
3630,0.49599265,0.02230694
3631,0.21724539,0.10833643
3632,0.10367705,0.02466743
3633,0.3615264,0.00314612
3634,0.49464842,0.06209661
3635,0.16173624,0.06854954
3636,0.47870166,0.01097976
3637,0.10311691,0.12363697
3638,0.49317739,0.07131797
3639,0.37312731,0.00428931
3640,0.37985354,0.20792257
3641,0.11827314,0.10008003
3642,0.14034987,0.13770166
3643,0.25078639,0.13810615
3644,0.48955792,0.02547092
3645,0.50139014,0.02618229
3646,0.39103242,0.0394779
3647,0.14461619,0.07313878
3648,0.21305944,0.01520219
3649,0.52028446,0.07507039
3650,0.14283225,0.10684321
3651,0.13921857,0.10799019
3652,0.33777979,0.01705514
3653,0.09889253,0.10228427
3654,0.10760099,0.03107824
3655,0.41746663,0.06047925
3656,0.41746663,0.06047925
3657,0.16024568,0.36572992
3658,0.48558862,0.05773772
3659,0.29547531,0.01717693
3660,0.34479129,0.08636388
3661,0.16649901,0.00810544
3662,0.50127073,0.08080388
3663,0.42512038,0.10121676
3664,0.20214197,0.13198642
3665,0.54169419,0.25745792
3666,0.4193773,0.02217504
3667,0.1149099,0.03209172
3668,0.16048113,0.05505621
3669,0.16048113,0.05505621
3670,0.42570839,0.02636411
3671,0.50574943,0.06727364
3672,0.42448399,0.00279861
3673,0.37133345,0.12388202
3674,0.42062025,0.01838348
3675,0.10759698,0.0525663
3676,0.26280633,0.00461265
3677,0.12208506,0.03093904
3678,0.43587572,0.01491491
3679,0.11510707,0.02656263
3680,0.23970936,0.2006023
3681,0.50699409,0.11451582
3682,0.14520275,0.07082097
3683,0.19553184,0.06147135
3684,0.19939105,0.0930677
3685,0.24054633,0.00828205
3686,0.23393008,0.17757432
3687,0.21041552,0.08526846
3688,0.21041552,0.08526846
3689,0.1377797,0.0666859
3690,0.52240306,0.24381482
3691,0.47529938,0.08193155
3692,0.32020969,0.04682875
3693,0.40758371,0.01006901
3694,0.10022747,0.04780907
3695,0.36897788,0.01286883
3696,0.49982852,0.02802432
3697,0.1884876,0.06605686
3698,0.13137244,0.0046923
3699,0.44151539,0.13955157
3700,0.18676383,0.07250592
3701,0.41141146,0.13213329
3702,0.18144275,0.02926297
3703,0.16261868,0.05074126
3704,0.36812915,0.0454238
3705,0.11397586,0.07554564
3706,0.16530772,0.05857576
3707,0.13246339,0.18847139
3708,0.21615033,0.12497577
3709,0.31955386,0.01047195
3710,0.13493686,0.05930992
3711,0.4106807,0.01815132
3712,0.18534463,0.09258161
3713,0.216223,0.00260647
3714,0.40392656,0.03642321
3715,0.24902655,0.08705055
3716,0.2526569,0.07431211
3717,0.46196382,0.11373176
3718,0.39834862,0.01770849
3719,0.18545944,0.01634426
3720,0.56685305,0.30019425
3721,0.2110148,0.12281175
3722,0.14327858,0.06663694
3723,0.44027121,0.09666625
3724,0.44027121,0.09666625
3725,0.50846792,0.05412151
3726,0.41799786,0.01826115
3727,0.1489407,0.0776902
3728,0.49412423,0.09210013
3729,0.41390852,0.00077886
3730,0.41220766,0.08748233
3731,0.34677696,0.2165017
3732,0.19216224,0.00053772
3733,0.16763938,0.21715215
3734,0.31488985,0.27698706
3735,0.31416664,0.27545638
3736,0.31420508,0.27536783
3737,0.54677181,0.19177989
3738,0.3190683,0.38740444
3739,0.5545623,0.33347648
3740,0.12395605,0.00423758
3741,0.1003251,0.0194257
3742,0.20071712,0.09798784
3743,0.34405267,0.01429044
3744,0.11879988,0.08985232
3745,0.12230431,0.10212684
3746,0.12210004,0.01563642
3747,0.41723367,0.01468614
3748,0.10205651,0.00036727
3749,0.43037068,0.03014475
3750,0.48989055,0.03490919
3751,0.48989055,0.03490919
3752,0.50823761,0.06746997
3753,0.48989055,0.03490919
3754,0.22103017,0.08786914
3755,0.23300385,0.17438728
3756,0.11161241,0.08193092
3757,0.23713785,0.00348747
3758,0.5902569,0.38131535
3759,0.26851434,0.11773746
3760,0.14527816,0.07340448
3761,0.24582516,0.01224686
3762,0.24582516,0.01224686
3763,0.15817108,0.15991859
3764,0.17236869,0.03994625
3765,0.11488533,0.03203712
3766,0.21659508,0.04791574
3767,0.18175318,0.05626291
3768,0.50062991,0.11634161
3769,0.5228502,0.07317281
3770,0.33287793,0.06429867
3771,0.12936729,0.17576264
3772,0.52848959,0.12919804
3773,0.48193655,0.03231892
3774,0.568332,0.35501292
3775,0.44513104,0.00293983
3776,0.41540928,0.00351947
3777,0.1623601,0.06228631
3778,0.17869908,0.0222816
3779,0.19703278,0.12185745
3780,0.13043634,0.19731412
3781,0.16676158,0.05578886
3782,0.40615023,0.34372591
3783,0.13620749,0.14161103
3784,0.21967632,0.09602783
3785,0.38838525,0.00099178
3786,0.42623076,0.05902764
3787,0.28530195,0.00895065
3788,0.13257665,0.06470072
3789,0.14525726,0.00039956
3790,0.09934685,0.01420935
3791,0.11640712,0.0873249
3792,0.50706774,0.49460593
3793,0.11660268,0.02928938
3794,0.3371,0.01710706
3795,0.19519012,0.14833626
3796,0.12726375,0.11823459
3797,0.44126679,0.02558427
3798,0.51524362,0.0675745
3799,0.13655929,0.02482578
3800,0.26459288,0.00948051
3801,0.19209943,0.00978444
3802,0.19209943,0.00978444
3803,0.21235133,0.028787
3804,0.17652726,0.07027968
3805,0.28170904,0.07089038
3806,0.18931489,0.08262396
3807,0.13596132,0.05570513
3808,0.35673035,0.00302611
3809,0.12770651,0.00074963
3810,0.54667809,0.21180225
3811,0.5031945,0.06613595
3812,0.50317762,0.06630466
3813,0.19355902,0.04502603
3814,0.13361122,0.06361093
3815,0.2196497,0.08251153
3816,0.27809248,0.23163824
3817,0.44878003,0.1875306
3818,0.24967104,0.01841029
3819,0.13682172,0.1255611
3820,0.4101246,0.0004415
3821,0.29858714,0.1079387
3822,0.15921932,0.09229302
3823,0.16722909,0.03873992
3824,0.23802777,0.00584822
3825,0.22549541,0.00401064
3826,0.22549541,0.00401064
3827,0.10380892,0.04975045
3828,0.18177752,0.13342736
3829,0.11075936,0.03301689
3830,0.24980253,0.21535576
3831,0.12903847,0.13518492
3832,0.10959732,0.05873562
3833,0.22924713,0.00701962
3834,0.24881376,0.06084208
3835,0.31506686,0.08200079
3836,0.22158811,0.14084079
3837,0.48705738,0.09858975
3838,0.36619205,0.00902234
3839,0.23983922,0.00077137
3840,0.16057083,0.10519356
3841,0.19902549,0.00110569
3842,0.41356398,0.02266325
3843,0.5096191,0.07340601
3844,0.44198921,0.17089437
3845,0.44198921,0.17089437
3846,0.4104343,0.02750703
3847,0.36620985,0.04364894
3848,0.52638668,0.23018609
3849,0.17969495,0.01298415
3850,0.34638762,0.06423824
3851,0.28403612,0.01170113
3852,0.14391624,0.14778288
3853,0.15659163,0.02379502
3854,0.10788777,0.07489484
3855,0.42079766,0.05803897
3856,0.10238784,0.09617419
3857,0.28429785,0.04454479
3858,0.49030073,0.03375833
3859,0.10141185,0.05131739
3860,0.50237641,0.03202733
3861,0.52472957,0.29737191
3862,0.0999737,0.15526691
3863,0.14143956,0.0851026
3864,0.46850162,0.00334195
3865,0.14069089,0.04376634
3866,0.24243777,0.08616529
3867,0.43514662,0.00660623
3868,0.27846045,0.03141795
3869,0.24067457,0.10076919
3870,0.24439798,0.10380843
3871,0.24067457,0.10076919
3872,0.24439798,0.10380843
3873,0.15600198,0.0311246
3874,0.16056019,0.03093813
3875,0.28984657,0.07229551
3876,0.25900566,0.09428783
3877,0.23147747,0.14956499
3878,0.1257932,0.04732673
3879,0.44178076,0.26292302
3880,0.16880241,0.07801095
3881,0.12233647,0.11082793
3882,0.12233647,0.11082793
3883,0.30400843,0.16718044
3884,0.16718743,0.00956892
3885,0.09873842,0.01809853
3886,0.41751841,0.11275496
3887,0.12463133,0.05538298
3888,0.12148426,0.05260633
3889,0.51083733,0.12111312
3890,0.38777862,0.14705308
3891,0.44895312,0.27263357
3892,0.24316303,0.00641428
3893,0.39602026,0.0140546
3894,0.15885558,0.2067584
3895,0.1012048,0.04003215
3896,0.24108419,0.02829256
3897,0.28076423,0.19971129
3898,0.19254123,0.07799633
